id,datetime,weekday,hour,minutes,day,month,year,day_period,seasson,acc_cause,meteo_condition,road_condition,nr_injured,nr_dead,nr_vehicles,lat,lon
952,2023-07-11 13:35:00,1,13,35,11,7,2023,Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,2,0,2,169565.27114848,286693.12614555
953,2023-07-12 20:10:00,2,20,10,12,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,165249.20646204,280335.52423644
954,2023-07-12 20:00:00,2,20,0,12,7,2023,Evening,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,3,226516.55558505,208825.93940652
955,2023-07-11 20:20:00,1,20,20,11,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,3,0,2,221969.64222711,218871.65445889
956,2023-07-12 08:00:00,2,8,0,12,7,2023,Morning,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233146.52286119,222779.55321476
957,2023-07-13 00:40:00,3,0,40,13,7,2023,Late Night,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,187824.19156495,88523.48745281
958,2023-07-11 12:30:00,1,12,30,11,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,171428.00780096,214727.08872412
959,2023-07-13 18:40:00,3,18,40,13,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,254434.8978829,249408.47667943
960,2023-07-13 00:30:00,3,0,30,13,7,2023,Late Night,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234310.28438581,209187.15495871
961,2023-07-16 16:56:00,6,16,56,16,7,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,233965.71006905,210728.0841595
962,2023-07-16 22:53:00,6,22,53,16,7,2023,Late Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,215113.56936482,106319.42515652
963,2023-07-16 22:54:00,6,22,54,16,7,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,231071.1193811,211246.82526355
964,2023-07-16 04:24:00,6,4,24,16,7,2023,Early Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,146473.3435136,264847.27453695
965,2023-07-15 10:10:00,5,10,10,15,7,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,5,0,1,217388.84666597,263132.29405897
966,2023-07-15 20:28:00,5,20,28,15,7,2023,Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,253078.90267515,197169.49023303
967,2023-07-15 09:02:00,5,9,2,15,7,2023,Late Morning,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,233851.15192399,213241.19819064
968,2023-07-15 20:00:00,5,20,0,15,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,155459.60809404,322082.57955165
969,2023-07-17 08:00:00,0,8,0,17,7,2023,Morning,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,182531.27451459,49072.72523485
970,2023-07-17 13:05:00,0,13,5,17,7,2023,Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,236061.47691294,204257.89492441
971,2023-07-17 12:05:00,0,12,5,17,7,2023,Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,235221.68941209,206895.1293021
972,2023-07-17 16:32:00,0,16,32,17,7,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,234538.46909889,208549.50274128
973,2023-07-17 21:30:00,0,21,30,17,7,2023,Late Evening,Summer,Alte defecțiuni tehnice,Timp senin,Uscată,1,0,1,306069.43323436,160645.10269242
974,2023-07-17 22:30:00,0,22,30,17,7,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,231926.83315872,233378.00276661
975,2023-07-17 14:17:00,0,14,17,17,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,154686.12477487,230824.14464465
976,2023-07-18 02:20:00,1,2,20,18,7,2023,Late Night,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,237672.99280555,206949.25791729
977,2023-07-18 11:00:00,1,11,0,18,7,2023,Late Morning,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,232332.3073267,208854.68527981
978,2023-07-18 18:00:00,1,18,0,18,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,236559.10988198,204570.68983113
979,2023-07-18 17:00:00,1,17,0,18,7,2023,Early Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,236385.27863181,205169.97108174
980,2023-07-18 20:30:00,1,20,30,18,7,2023,Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,214313.35970405,81446.2094629
981,2023-07-18 11:25:00,1,11,25,18,7,2023,Late Morning,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,220384.2960512,106688.73359582
982,2023-07-18 13:30:00,1,13,30,18,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,255571.53256332,216437.51845869
983,2023-07-18 08:45:00,1,8,45,18,7,2023,Morning,Summer,Conducere imprudentă,Timp senin,Uscată,0,1,1,141609.18892142,344400.47606764
984,2023-07-19 12:16:00,2,12,16,19,7,2023,Afternoon,Summer,"Oprirea, staționarea incorectă",Timp senin,Uscată,2,0,1,232582.10974331,210042.96723589
985,2023-07-19 13:07:00,2,13,7,19,7,2023,Afternoon,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,227709.56539856,211536.2362831
986,2023-07-19 14:58:00,2,14,58,19,7,2023,Afternoon,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,234585.05205163,210938.83246891
987,2023-07-19 18:02:00,2,18,2,19,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,237621.14343653,205323.6882574
988,2023-07-19 20:51:00,2,20,51,19,7,2023,Evening,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234751.48391185,205453.52223985
989,2023-07-02 13:30:00,6,13,30,2,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,208339.59585474,313254.11603268
990,2023-07-17 23:30:00,0,23,30,17,7,2023,Late Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,165186.35477079,292204.76077659
991,2023-07-18 10:00:00,1,10,0,18,7,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,174215.37291782,334946.61353429
992,2023-07-19 15:45:00,2,15,45,19,7,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,3,1,2,163452.67461054,326142.34985924
993,2023-07-19 13:54:00,2,13,54,19,7,2023,Afternoon,Summer,Depășire neregulamentară,Timp senin,Uscată,1,0,2,153745.88419917,232042.66919447
994,2023-07-20 08:05:00,3,8,5,20,7,2023,Morning,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,197702.48649794,86504.0431811
995,2023-07-20 22:48:00,3,22,48,20,7,2023,Late Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,0,1,2,230631.51632795,238902.82129149
996,2023-07-20 21:00:00,3,21,0,20,7,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,2,0,1,196126.86310522,92276.03710905
997,2023-07-21 20:45:00,4,20,45,21,7,2023,Evening,Summer,Nesupravgherea minorilor (pînă la 7 ani),Timp senin,Uscată,1,0,2,286193.00282131,146340.49724259
998,2023-07-21 15:15:00,4,15,15,21,7,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,214562.26166929,104824.73876232
999,2023-07-21 12:10:00,4,12,10,21,7,2023,Afternoon,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,3,237510.06117307,204775.93915857
1000,2023-07-21 13:09:00,4,13,9,21,7,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,231623.21556624,212877.91255056
1001,2023-07-21 18:11:00,4,18,11,21,7,2023,Evening,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,229343.56035881,206495.66987731
1002,2023-07-21 12:02:00,4,12,2,21,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,256495.43588386,195299.93295802
1003,2023-07-21 19:20:00,4,19,20,21,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,227288.4384844,209765.29344373
1004,2023-07-21 19:10:00,4,19,10,21,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,187805.80663649,304129.2549539
1005,2023-07-22 09:15:00,5,9,15,22,7,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,2,0,2,229623.8338374,262728.84102327
1006,2023-07-22 01:30:00,5,1,30,22,7,2023,Late Night,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,2,0,2,235378.11197252,211077.70606067
1007,2023-07-22 12:00:00,5,12,0,22,7,2023,Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,229368.62501742,211016.46820997
1008,2023-07-22 12:10:00,5,12,10,22,7,2023,Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,178867.07496591,313592.78081459
1009,2023-07-23 11:10:00,6,11,10,23,7,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,171068.58915625,269179.9570349
1010,2023-07-23 17:30:00,6,17,30,23,7,2023,Early Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,162729.70046276,292201.04100866
1011,2023-07-23 06:30:00,6,6,30,23,7,2023,Morning,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,230522.47440364,209444.58753533
1012,2023-07-23 20:45:00,6,20,45,23,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,231535.16540282,207580.13861041
1013,2023-07-23 05:15:00,6,5,15,23,7,2023,Early Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,2,1,198039.60071408,227330.30408049
1014,2023-07-23 16:10:00,6,16,10,23,7,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,3,270029.1324721,163689.74371781
1015,2023-07-18 19:30:00,1,19,30,18,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,211068.83913691,196189.12310245
1016,2023-07-19 17:10:00,2,17,10,19,7,2023,Early Afternoon,Summer,"Stare de oboseală avansată, adormire la volan",Timp senin,Uscată,1,0,1,292555.62916334,144317.50202699
1017,2023-07-22 18:26:00,5,18,26,22,7,2023,Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,237332.94964599,108919.28104272
1018,2023-07-23 18:15:00,6,18,15,23,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,195948.48127932,182100.25831396
1019,2023-07-23 17:20:00,6,17,20,23,7,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,214128.53129787,187386.63331935
1020,2023-07-24 17:00:00,0,17,0,24,7,2023,Early Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,3,0,2,227512.20712243,210996.15478204
1021,2023-07-24 20:21:00,0,20,21,24,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,225450.39485676,215303.79838139
1022,2023-07-24 16:10:00,0,16,10,24,7,2023,Early Afternoon,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,183626.42995236,78916.98535497
1023,2023-07-24 22:00:00,0,22,0,24,7,2023,Late Evening,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,3,1,4,234958.43268944,207455.12799921
1024,2023-07-24 11:30:00,0,11,30,24,7,2023,Late Morning,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,216710.1278375,110778.78637542
1025,2023-07-24 21:00:00,0,21,0,24,7,2023,Late Evening,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,219448.83364055,127140.74960675
1026,2023-07-25 16:00:00,1,16,0,25,7,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,182561.41717861,105724.71103545
1027,2023-02-02 08:14:00,3,8,14,2,2,2023,Morning,Winter,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233074.07973013,209537.68614134
1028,2023-05-26 13:03:00,4,13,3,26,5,2023,Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,236372.02065013,188107.34224269
1029,2023-07-22 19:39:00,5,19,39,22,7,2023,Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,169842.46505649,305711.31117142
1030,2023-07-26 15:00:00,2,15,0,26,7,2023,Early Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,165049.90451583,290580.39492246
1031,2023-07-23 16:00:00,6,16,0,23,7,2023,Early Afternoon,Summer,"Oprirea, staționarea incorectă",Timp senin,Uscată,1,0,1,233720.78869886,210597.2875237
1032,2023-07-26 14:11:00,2,14,11,26,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,235264.63245043,212782.48127593
1033,2023-07-26 00:45:00,2,0,45,26,7,2023,Late Night,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234717.81705257,208685.59565386
1034,2023-07-26 01:51:00,2,1,51,26,7,2023,Late Night,Summer,"Stare de oboseală avansată, adormire la volan",Timp senin,Uscată,1,0,4,236737.64530967,205545.13527282
1035,2023-07-22 11:24:00,5,11,24,22,7,2023,Late Morning,Summer,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,249306.95048249,197838.41880897
1036,2023-07-26 14:57:00,2,14,57,26,7,2023,Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,233965.09428955,208327.24184077
1037,2023-07-27 12:40:00,3,12,40,27,7,2023,Afternoon,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,3,0,3,233935.57344067,206395.00143737
1038,2023-07-26 13:20:00,2,13,20,26,7,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,218959.09842539,130326.76385978
1039,2023-07-21 08:10:00,4,8,10,21,7,2023,Morning,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,197077.4193835,262737.40527103
1040,2023-07-21 11:56:00,4,11,56,21,7,2023,Late Morning,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,1,164839.60847369,292426.93775383
1041,2023-07-24 13:55:00,0,13,55,24,7,2023,Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,164674.54786269,292939.70270752
1042,2023-07-28 13:00:00,4,13,0,28,7,2023,Afternoon,Summer,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,3,233348.58699148,101864.91262167
1043,2023-07-30 19:35:00,6,19,35,30,7,2023,Evening,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,204262.70674417,293372.12756651
1044,2023-07-30 09:32:00,6,9,32,30,7,2023,Late Morning,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,227767.70104886,200509.21351218
1045,2023-07-27 17:24:00,3,17,24,27,7,2023,Early Afternoon,Summer,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,190060.21038539,219908.86040697
1046,2023-07-28 11:09:00,4,11,9,28,7,2023,Late Morning,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,235382.55064292,206243.99619479
1047,2023-07-26 14:40:00,2,14,40,26,7,2023,Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,231295.88817671,211139.03112049
1048,2023-07-28 15:10:00,4,15,10,28,7,2023,Early Afternoon,Summer,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234360.26383917,211143.36986204
1049,2023-07-30 00:30:00,6,0,30,30,7,2023,Late Night,Summer,Conducere imprudentă,Timp senin,Uscată,2,0,1,254836.63261005,236025.44801241
1050,2023-07-28 18:45:00,4,18,45,28,7,2023,Evening,Summer,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,224957.07854437,207748.54904285
1051,2023-07-29 22:29:00,5,22,29,29,7,2023,Late Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,235007.71724766,213766.35820986
1052,2023-07-30 16:45:00,6,16,45,30,7,2023,Early Afternoon,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,285026.56188302,160987.29295144
1053,2023-07-30 22:35:00,6,22,35,30,7,2023,Late Evening,Summer,Conducere imprudentă,Timp senin,Uscată,0,1,1,296506.96501973,165751.7773313
1054,2023-07-30 20:05:00,6,20,5,30,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,3,0,1,158980.21178539,291546.42464672
1055,2023-07-15 17:35:00,5,17,35,15,7,2023,Early Afternoon,Summer,Abateri comise de pasager,Timp senin,Uscată,1,0,1,212190.03683967,270953.37462571
1056,2023-07-30 17:40:00,6,17,40,30,7,2023,Early Afternoon,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,254876.12245791,157852.2217552
1057,2023-07-29 19:46:00,5,19,46,29,7,2023,Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,188116.7662565,140754.83098937
1058,2023-07-26 23:50:00,2,23,50,26,7,2023,Late Evening,Summer,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,1,215376.66422353,326925.54183218
1060,2023-07-22 14:50:00,5,14,50,22,7,2023,Afternoon,Summer,Drum alunecos (rugozitate scăzută),Timp senin,Uscată,1,0,1,234420.19271003,172973.98402273
1061,2023-07-23 19:50:00,6,19,50,23,7,2023,Evening,Summer,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,214406.58799135,168198.05040067
1062,2023-07-24 01:20:00,0,1,20,24,7,2023,Late Night,Summer,Conducere imprudentă,Timp senin,Uscată,1,0,1,238611.96840204,164250.55893395
